BrochureOrderEn,Brochure_Name_En,Datum,DomainEn,ForWebsite,Geo_Unit_En,Indicator_Name_En,Institution_En,Note_Public_En,OrderSub_Region_En,Period_Id,SDG Indicator,Source_En,Sub_Region_En,SubdomainEn
36,Prevalence of undernourishmen (%),2.5,Risk Factors,1,Uruguay,Prevalence of undernourishment (% of population) ,World Bank.,,10,2013,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
36,Prevalence of undernourishmen (%),2.5,Risk Factors,1,Uruguay,Prevalence of undernourishment (% of population) ,World Bank.,,10,2014,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
36,Prevalence of undernourishmen (%),2.5,Risk Factors,1,Uruguay,Prevalence of undernourishment (% of population) ,World Bank.,,10,2015,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",Southern Cone,Nutrition
1,Prevalence of undernourishmen (%),6.689640143,Risk Factors,1,The Americas,Prevalence of undernourishment (% of population) ,World Bank.,,1,2008,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",The Americas,Nutrition
1,Prevalence of undernourishmen (%),6.522744736,Risk Factors,1,The Americas,Prevalence of undernourishment (% of population) ,World Bank.,,1,2009,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",The Americas,Nutrition
1,Prevalence of undernourishmen (%),6.431243717,Risk Factors,1,The Americas,Prevalence of undernourishment (% of population) ,World Bank.,,1,2010,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",The Americas,Nutrition
1,Prevalence of undernourishmen (%),6.374133560,Risk Factors,1,The Americas,Prevalence of undernourishment (% of population) ,World Bank.,,1,2011,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",The Americas,Nutrition
1,Prevalence of undernourishmen (%),6.306883795,Risk Factors,1,The Americas,Prevalence of undernourishment (% of population) ,World Bank.,,1,2012,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",The Americas,Nutrition
1,Prevalence of undernourishmen (%),6.280420346,Risk Factors,1,The Americas,Prevalence of undernourishment (% of population) ,World Bank.,,1,2013,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",The Americas,Nutrition
1,Prevalence of undernourishmen (%),6.223242567,Risk Factors,1,The Americas,Prevalence of undernourishment (% of population) ,World Bank.,,1,2014,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",The Americas,Nutrition
1,Prevalence of undernourishmen (%),6.265649399,Risk Factors,1,The Americas,Prevalence of undernourishment (% of population) ,World Bank.,,1,2015,2.1.1 Prevalence of undernourishment,"World Development Indicators 2017. Washington, D.C. June 2018 Update. Accessed July 5, 2018. (http://databank.worldbank.org/data/home.aspx)",The Americas,Nutrition
